name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-55';0.000000;2.646261e+01;1.737035e-02;2.611791e+01;2.631237e+01;2.662614e+01;5.082321e-01;1.065407e+01;0;1.548547e+01;0;2.459906e-01;9.208069e-01;3.443234e-02;1.919691e-01;4.460697e-01;4.116374e-01;2.182428e+00;0;9.662940e+00;0;1.435324e-01;1.266866e+00;3.118185e+01;3.289935e-01;3.679096e+00;3.350963e+00;2.009001e+01;1.115551e+00;2.299803e+01;5.700198e-01;8.344495e-03;1.034780e+00;1.957908e+00;1.067435e+00;6.036756e+00;5.307302e-01;1.546307e+01;1.941372e-01;3.091101e+01;1.811365e-01;4.475311e+02;2.212259e-01;1.220633e+03;9.663264e-02;-7.107388e+01;-1.205540e+00;1.616792e+03;6.928496e-02;8.627770e+02;2.820502e-01;-8.357944e+01;-9.282279e-01;2.489530e+03;5.302544e-02;9.253845e+02;1.763967e-01;-8.172800e+01;-9.668205e-01;-2.035478e+01;-3.983831e-01;2.528384e+01;2.630830e-01;4.537899e-02;5.763860e-01;-1.392581e-02;-7.927945e-01;2.099756e-01;8.887836e-01;3.669763e+01;2.082180e-01;9.691463e+00;1.081923e+00;3.222861e+01;5.157432e-01;2.997152e+01;3.329228e-01;-2.558954e+00;1.122140e+01;6.190933e-02;5.121337e-03;2.652435e-03;4;4;1.600000e-01;0;7.000000e-02;0;-3.327292e+01
'training-55';0.100000;2.615691e+01;1.503134e-02;2.592172e+01;2.622204e+01;2.643851e+01;5.167885e-01;1.503701e+01;0;-2.485867e-01;8.423418e+00;6.875181e-01;5.805567e-01;3.440595e-01;4.676035e-01;1.140283e+00;7.962238e-01;6.563352e+00;0;1.835691e+00;0;3.601469e-01;5.992354e-01;4.383447e+01;1.520882e-01;5.665662e+00;1.820726e+00;2.182629e+01;9.525667e-01;2.545906e+01;4.658095e-01;1.197833e-02;9.936244e-01;1.451537e+00;1.188027e+00;7.262555e+00;2.286641e-01;1.329111e+01;2.415322e-01;3.029752e+01;1.568096e-01;5.830760e+02;3.723568e-01;1.542777e+03;5.058749e-01;-5.983861e+00;-8.517922e-01;1.585425e+03;6.782372e-02;1.014590e+03;3.095872e-01;-2.123311e+01;-4.511579e-01;2.427814e+03;5.287248e-02;8.153777e+02;2.514654e-01;-2.213131e+01;-2.552249e-01;-2.000562e+01;-2.429237e-01;2.739185e+01;9.538614e-02;4.500785e-02;3.286817e-01;-1.726103e-02;-4.269460e-01;3.601468e-01;5.992354e-01;4.383447e+01;1.520882e-01;5.665662e+00;1.820726e+00;2.182629e+01;9.525667e-01;2.545906e+01;4.658095e-01;0;0;0;0;0;4;4;2.400000e-01;0;0;0;-2.635880e+01
'training-55';0.200000;2.444622e+01;1.215784e-01;2.424420e+01;2.552269e+01;2.632107e+01;2.076874e+00;0;0;-4.268664e-01;0;1.000429e+00;2.520503e-01;8.149390e-01;1.119233e+00;1.203696e+00;3.887570e-01;4.576365e+00;1.282220e+00;-4.790405e+00;5.084600e+00;5.307705e-01;3.485530e-01;4.797228e+01;8.040841e-02;-6.263184e+00;-1.489716e+00;8.075253e+00;1.759509e+00;1.634959e+01;7.649162e-01;1.713836e-02;7.965699e-01;6.051337e-01;9.160997e-01;3.673930e+00;1.287048e+00;8.378088e+00;5.754863e-01;2.321261e+01;3.726541e-01;6.042672e+02;3.344856e-01;1.597928e+03;4.750559e-01;-5.309066e+00;-3.589699e+00;1.507989e+03;4.146812e-02;1.064006e+03;2.392696e-01;-1.706129e+01;-1.087046e+00;2.350419e+03;1.980875e-02;7.080070e+02;1.802165e-01;-2.152424e+01;-7.712623e-01;-1.529994e+01;-2.559582e-01;2.437043e+01;1.658531e-01;6.204380e-02;2.435606e-01;-2.284772e-02;-3.619931e-01;5.307705e-01;3.485530e-01;4.797227e+01;8.040842e-02;-6.263184e+00;-1.489716e+00;8.075253e+00;1.759509e+00;1.634959e+01;7.649161e-01;0;0;0;0;0;8;4;2.400000e-01;0;0;0;-2.543647e+01
'training-55';0.300000;2.145501e+01;2.138930e-01;1.632210e+01;2.426492e+01;2.534204e+01;9.019939e+00;2.646782e+02;0;8.070292e+01;0;9.056126e-01;3.332782e-01;6.291183e-01;1.003946e+00;1.203696e+00;5.745777e-01;-2.085418e+00;2.006942e+00;1.036787e+01;0;5.288007e-01;3.241996e-01;4.479648e+01;1.412111e-01;-1.133799e+01;-4.123500e-01;8.576307e+00;1.206187e+00;1.344925e+01;6.392645e-01;1.116824e-01;2.235986e+00;9.445577e-01;1.058379e+00;1.919598e-01;2.314162e+01;4.305636e+00;1.497613e+00;1.403227e+01;7.594486e-01;5.040085e+02;2.875185e-01;1.301556e+03;1.139561e-01;-2.893038e+01;-1.529438e+00;1.472696e+03;2.707369e-02;9.108345e+02;2.275204e-01;-3.853867e+01;-1.073885e+00;2.362439e+03;1.426542e-02;6.636282e+02;8.234832e-02;-4.017443e+01;-9.385311e-01;-1.123368e+01;-2.630731e-01;1.907081e+01;3.188702e-01;6.437670e-02;3.204778e-01;-2.432594e-02;-2.813617e-01;5.112638e-01;3.264457e-01;4.533980e+01;1.406013e-01;-1.114096e+01;-4.252481e-01;7.547798e+00;1.344088e+00;1.318245e+01;6.726518e-01;-7.443512e+00;1.332771e+01;9.435851e-02;-1.933382e-02;7.060018e-01;4;8;1.050000e-01;5.500000e-02;0;0;-2.767847e+01
'training-55';0.400000;1.870105e+01;2.365275e-01;1.570336e+01;1.671708e+01;2.350658e+01;7.803213e+00;2.646782e+02;0;1.709727e+02;0;4.764734e-01;7.531806e-01;9.565982e-02;4.479775e-01;7.779843e-01;6.823244e-01;-3.438143e+00;0;1.036787e+01;0;3.400362e-01;8.909987e-01;3.424796e+01;2.810173e-01;-1.474351e+01;-3.372310e-01;9.972480e+00;1.165957e+00;1.658870e+01;5.743341e-01;2.056960e-01;1.541102e+00;1.370475e+00;8.374062e-01;-2.691761e+00;-6.097561e-01;6.087415e-01;1.144541e+01;5.021426e+00;6.364858e-01;3.992998e+02;5.870442e-02;1.206405e+03;1.028025e-01;-1.090448e+02;-7.226075e-01;1.441786e+03;1.080161e-02;7.641096e+02;1.694549e-01;-1.139696e+02;-6.520131e-01;2.344283e+03;1.156486e-02;6.825493e+02;5.293925e-02;-1.123869e+02;-6.666171e-01;-8.998970e+00;-1.966739e-01;1.465871e+01;2.492521e-01;6.822417e-02;3.876278e-01;-2.180513e-02;-2.600888e-01;5.172803e-01;4.206364e-01;4.140845e+01;1.438548e-01;-1.252971e+01;-3.733186e-01;1.487472e+01;4.740000e-01;1.905348e+01;3.872731e-01;-2.262133e+00;7.614123e+00;6.107255e-02;-8.179454e-03;1.421700e-01;0;8;5.500000e-02;4.999999e-03;9.000000e-02;0;-3.397832e+01
