name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-38';0.000000;6.142359e+01;1.047738e-03;6.138498e+01;6.142359e+01;6.146221e+01;7.722855e-02;6.435585e-02;0;0;0;3.335354e-02;1.849865e-01;3.037008e-02;3.180750e-02;3.460209e-02;4.232004e-03;3.487763e-01;2.128315e-01;5.564462e-02;0;2.932433e-03;2.014393e-01;2.009856e+01;1.862083e-01;-2.637837e+00;-1.540172e+00;-4.081933e+00;-9.507635e-01;7.787561e+00;5.178336e-01;7.841325e-02;1.676529e-01;2.409058e+00;1.548951e-02;-1.167238e+01;-9.280901e-03;1.032199e+01;5.430754e-02;0;0;3.830438e+02;2.896170e-03;1.396054e+03;4.377634e-02;-201;0;1.327626e+03;1.841261e-02;1.063191e+03;2.516010e-02;-201;0;2.203541e+03;8.924680e-03;1.038774e+03;2.931406e-02;-1.851675e+02;-2.531438e-01;-4.195852e+00;-1.749409e-01;7.910535e+00;1.035431e-01;6.550329e-02;2.760660e-02;-4.916857e-03;-3.335668e-01;3.444755e-03;5.251677e-02;8.379048e+00;4.527625e-01;1.016182e+01;3.105945e-01;-1.502317e+01;-1.735530e-01;1.958943e+01;2.039374e-01;-5.883384e+00;1.821261e+01;6.451191e-02;6.715434e-03;3.020014e-03;4;0;0;0;2.200000e-01;0;-7.545790e+01
'training-38';0.100000;6.153191e+01;2.631823e-03;6.141072e+01;6.148795e+01;6.164430e+01;2.335777e-01;1.297658e-01;0;0;0;1.025361e-01;9.150543e-01;3.037008e-02;3.191780e-02;1.966239e-01;1.662538e-01;1.117286e-02;0;0;0;8.702066e-03;1.007755e+00;1.236501e+00;1.796903e+01;9.346421e+00;1.511956e+00;-1.654579e+01;-1.001922e+00;1.720573e+01;6.874585e-01;7.038814e-02;2.219286e-01;2.402459e+00;1.326341e-02;-1.187561e+01;-2.532153e-02;1.137391e+01;1.368440e-01;0;0;3.819244e+02;4.775422e-03;1.424871e+03;4.521577e-02;-201;0;1.320200e+03;1.708359e-02;1.058752e+03;2.146468e-02;-201;0;2.189351e+03;1.173919e-02;1.006685e+03;5.140203e-02;-1.771410e+02;-2.973493e-01;-3.163337e+00;-4.989692e-01;6.345908e+00;3.642623e-01;6.347745e-02;5.077484e-02;-3.506772e-03;-6.849818e-01;3.655767e-03;9.108114e-02;4.577966e+00;1.355217e+00;1.310360e+01;3.734693e-01;-1.754317e+01;-2.366307e-01;2.423176e+01;3.025340e-01;2.421522e+00;5.271064e+00;5.869494e-02;8.987315e-03;9.374195e-03;0;4;2.000000e-02;0;9.999999e-02;2.000000e-02;-4.510521e+01
'training-38';0.200000;3.754346e+01;4.186006e-01;2.679562e+01;2.781718e+01;6.138498e+01;3.458936e+01;0;0;-3.507124e+00;0;4.431911e-01;1.050869e+00;8.945213e-02;2.547047e-01;6.136856e-01;5.242335e-01;6.225872e-02;0;0;0;2.683682e-01;1.871331e+00;-6.298427e+00;-4.243235e+00;1.254632e+01;9.921776e-01;-2.405954e+01;-6.990746e-01;2.413723e+01;3.960358e-01;6.173228e-02;3.271178e-01;2.051691e+00;2.964259e-01;-2.688863e+00;-2.501222e+00;3.626559e+00;1.594890e+00;2.006708e+01;1.928057e-01;4.653768e+02;3.150117e-01;1.170562e+03;2.047741e-01;-1.365479e+02;-6.631386e-01;1.467573e+03;1.022428e-01;8.916730e+02;1.386825e-01;-1.409591e+02;-5.950825e-01;2.423554e+03;8.764691e-02;7.369391e+02;2.657461e-01;-1.252769e+02;-6.548313e-01;-4.508451e+00;-1.883984e+00;1.114134e+01;6.163638e-01;8.027485e-02;1.971375e-01;-1.158435e-02;-1.585682e+00;6.362672e-01;9.994454e-01;1.366122e+01;1.680912e+00;4.536878e+00;1.726683e+00;-1.547673e+01;-1.129047e+00;2.261828e+01;3.785733e-01;1.119037e+01;-5.357646e+00;6.516374e-02;1.284536e-02;2.271754e-02;0;8;4.000000e-02;2.000000e-02;6.500000e-02;4.499999e-02;-3.014609e+01
'training-38';0.300000;2.544968e+01;6.732253e-02;2.357718e+01;2.536823e+01;2.706878e+01;3.491598e+00;0;0;-2.965174e-01;0;9.096082e-01;5.649581e-01;3.511710e-01;8.156760e-01;1.549442e+00;1.198271e+00;9.567966e+00;0;-1.045022e+01;0;5.232278e-01;9.278759e-01;1.072780e+01;3.135739e+00;1.765721e+00;8.953043e+00;-5.423656e+00;-5.284482e+00;2.090766e+01;3.972568e-01;1.930454e-02;6.401643e-01;7.594399e-01;7.370312e-01;3.170649e+00;9.362980e-01;5.616315e+00;8.908509e-01;1.573140e+01;2.998040e-01;4.641495e+02;2.525555e-01;1.147802e+03;1.679100e-01;-6.134025e+01;-1.508895e+00;1.535222e+03;5.880953e-02;7.556100e+02;1.653813e-01;-7.386045e+01;-1.134081e+00;2.487211e+03;4.821429e-02;6.815103e+02;1.312907e-01;-7.070129e+01;-1.226871e+00;-7.745494e+00;-8.851046e-01;1.332659e+01;3.748721e-01;8.962277e-02;1.402394e-01;-2.311298e-02;-6.573278e-01;7.523981e-01;5.675560e-01;3.071424e+01;6.621198e-01;-7.449870e+00;-1.216223e+00;8.614393e+00;2.829226e+00;1.719893e+01;4.412344e-01;1.763177e+01;-1.138338e+01;6.720794e-02;1.542137e-02;3.556380e-02;4;4;1.600000e-01;0;7.000000e-02;0;-2.664843e+01
'training-38';0.400000;2.901759e+01;4.129169e-01;2.317073e+01;2.410285e+01;2.695989e+01;3.789162e+00;3.780178e+03;0;-7.977804e+00;2.158085e+01;9.131956e-01;5.627098e-01;3.384544e-01;8.156760e-01;1.549442e+00;1.210987e+00;1.123259e+01;5.034490e+00;9.081215e+00;0;5.625271e-01;7.979006e-01;3.079860e+01;4.603592e-01;-2.028997e+00;-5.706236e+00;1.843979e+01;1.164495e+00;2.306771e+01;4.883976e-01;2.121965e-02;7.377190e-01;1.187436e+00;6.431036e-01;2.009364e+00;2.503580e+00;1.030519e+01;7.064844e-01;1.552685e+01;2.256485e-01;4.039148e+02;1.246749e-01;1.136648e+03;1.264679e-01;-5.021170e+00;-5.520988e+00;1.492177e+03;4.254808e-02;6.601948e+02;2.612836e-01;-2.465811e+01;-9.868919e-01;2.418251e+03;2.899806e-02;7.166175e+02;7.278058e-02;-1.375592e+01;-1.467179e+00;-8.882709e+00;-5.674493e-01;1.350171e+01;3.133708e-01;7.586768e-02;3.229881e-01;-2.368371e-02;-3.433696e-01;5.772690e-01;7.839053e-01;3.088934e+01;4.811436e-01;-2.428741e+00;-4.820579e+00;1.826196e+01;1.242219e+00;2.270459e+01;5.050721e-01;-1.477705e+01;1.929321e+01;1.315428e-02;-1.354696e-02;2.095355e-01;4;4;2.400000e-01;0;0;0;-2.673837e+01
'training-38';0.500000;3.481805e+01;4.909909e-01;2.312113e+01;2.348160e+01;5.970234e+01;3.658121e+01;3.382829e+02;0;-2.987137e+01;0;4.248324e-01;7.377525e-01;1.862314e-01;2.783920e-01;6.797194e-01;4.934881e-01;4.112741e+00;0;3.713224e+00;4.113435e+00;1.651915e-01;1.085248e+00;1.102511e+01;1.977884e+00;5.763982e+00;1.577252e+00;3.644711e+00;8.897647e+00;2.946913e+01;2.915768e-01;2.629702e-02;6.325560e-01;1.506717e+00;3.777389e-01;1.008635e-01;6.406049e+01;1.505079e+01;4.642329e-01;1.659011e+01;3.313164e-01;4.140199e+02;2.586093e-01;1.021991e+03;9.459741e-02;-8.875635e+01;-1.077013e+00;1.510775e+03;6.436259e-02;5.303289e+02;1.752594e-01;-9.920747e+01;-7.941999e-01;2.457858e+03;7.587590e-02;7.000182e+02;1.832147e-01;-7.537379e+01;-1.124682e+00;-5.376102e+00;-1.538564e+00;1.077850e+01;3.803200e-01;6.450166e-02;3.345740e-01;-1.807969e-02;-4.419751e-01;2.336612e-01;8.095161e-01;2.047948e+01;9.857357e-01;3.520082e+00;3.022072e+00;1.984443e+01;1.425765e+00;2.903424e+01;3.530431e-01;3.498341e+00;7.883966e+00;7.945754e-02;3.838386e-04;4.357062e-02;4;4;1.600000e-01;0;7.000000e-02;0;-3.498318e+01
'training-38';0.600000;5.398699e+01;2.562267e-01;5.967697e+01;5.990211e+01;6.049891e+01;8.219337e-01;6.101154e+00;0;0;0;1.509888e-01;5.970939e-01;5.167891e-02;1.599859e-01;2.302427e-01;1.785638e-01;2.204287e+00;0;-1.332829e+00;0;3.703501e-02;1.262576e+00;5.044742e+00;3.185951e+00;5.793547e+00;1.411655e+00;-1.392433e+01;-1.223512e+00;2.372461e+01;5.455748e-01;4.228556e-02;2.727893e-01;1.972437e+00;3.109449e-01;-7.514977e+00;-5.263021e-01;2.254870e+01;2.802933e-01;2.281781e+01;1.966664e-01;4.744654e+02;3.290838e-01;1.004078e+03;1.231490e-01;-1.898996e+02;-1.773730e-01;1.508644e+03;1.044999e-01;5.582720e+02;1.137747e-01;-1.832830e+02;-2.043780e-01;2.506178e+03;1.179893e-01;6.260213e+02;2.906719e-01;-1.525053e+02;-4.963982e-01;1.722981e+00;5.756894e+00;8.155130e+00;6.275215e-01;6.419919e-02;3.451777e-01;-8.611538e-03;-3.445424e-01;7.625681e-02;6.271593e-01;-1.223358e+00;-1.443234e+01;1.521339e+01;1.728469e-01;-1.100942e+01;-2.102936e+00;3.848666e+01;7.799040e-02;-9.838115e-01;1.130725e+01;6.976157e-02;2.037049e-03;2.469803e-02;4;4;6.000000e-02;0;1.700000e-01;0;-4.935296e+01
