name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-30';0.000000;2.803448e+01;3.871312e-03;2.795985e+01;2.806726e+01;2.811567e+01;1.558247e-01;0;0;-8.657011e-02;0;1.362882e-01;2.096955e+00;3.917000e-02;4.044557e-02;4.122353e-02;2.053522e-03;5.040313e-02;0;0;0;1.348412e-01;2.991648e+00;2.575556e+01;3.301258e-01;-1.182266e+01;-2.686851e-01;-1.015380e+01;-3.780007e-01;4.645052e+00;1.170040e+00;0;0;0;0;-8.791282e-02;-1.934454e+01;-2.225524e+00;-1.598947e-01;3.830141e+01;1.025716e-01;7.412401e+02;2.127689e-01;1.165147e+03;1.041704e-01;-1.760162e+02;-3.513887e-01;1.739578e+03;1.427433e-01;7.566956e+02;1.608453e-01;-1.779179e+02;-3.234988e-01;3.000609e+03;1.102862e-01;6.926164e+02;5.858893e-02;-1.806019e+02;-2.815206e-01;-1.330287e+01;-1.423559e-01;1.762818e+01;1.581385e-01;1.136348e-01;5.247608e-02;-3.803528e-02;-1.632842e-01;1.144515e+00;4.413846e-01;4.976550e+01;9.058586e-02;-6.985176e+00;-2.692095e-01;-1.829956e+01;-8.136701e-02;-8.980131e+00;-8.419848e-02;-3.249796e+00;1.433209e+01;7.732680e-02;5.966767e-03;3.980313e-03;0;4;2.000000e-02;0;2.100000e-01;0;-3.516234e+01
'training-30';0.100000;2.629902e+01;5.839597e-02;2.497109e+01;2.657658e+01;2.777703e+01;2.805939e+00;0;0;-3.986560e-01;0;8.188250e-01;9.977021e-01;4.052249e-02;3.615788e-01;1.788219e+00;1.747697e+00;1.147602e+01;0;-9.950425e+00;0;7.699034e-01;1.036908e+00;3.954485e+01;4.085219e-01;-7.996014e+00;-5.548883e-01;-1.130640e+01;-6.802906e-01;-1.769049e+00;-6.402073e+00;1.924906e-02;8.297056e-02;1.043082e+00;6.285824e-01;2.728245e+00;9.501333e-01;4.555933e-01;4.659130e+00;3.056726e+01;2.842545e-01;5.618154e+02;3.507992e-01;1.269102e+03;7.355847e-02;-9.109012e+01;-1.119644e+00;1.479254e+03;1.943014e-01;9.742435e+02;1.429400e-01;-1.004834e+02;-9.303508e-01;2.583808e+03;1.606131e-01;6.692035e+02;7.694960e-02;-1.069165e+02;-8.233797e-01;-1.794917e+01;-1.887102e-01;2.570915e+01;2.137832e-01;1.135047e-01;6.483818e-02;-4.215699e-02;-3.136435e-01;1.487992e+00;2.727142e-01;5.504703e+01;7.876208e-02;-4.612679e+00;-6.968392e-01;-1.350189e+01;-7.300674e-01;-9.783531e+00;-1.071028e+00;-3.674139e+00;1.443331e+01;6.741533e-02;4.978690e-03;4.144595e-03;4;4;1.200000e-01;0;1.100000e-01;0;-2.157332e+01
'training-30';0.200000;2.804871e+01;1.800687e-01;2.462230e+01;2.693987e+01;3.166599e+01;7.043690e+00;1.634896e+03;0;2.190556e+01;2.139723e+01;9.602490e-01;7.398283e-01;1.974707e-01;7.980551e-01;1.788219e+00;1.590748e+00;2.182356e+01;4.274235e+00;1.324582e+01;0;9.765262e-01;7.219916e-01;4.546551e+01;3.344598e-01;-8.854317e+00;-9.274680e-01;-6.430719e+00;-1.936649e+00;2.542271e-01;5.311229e+01;2.680089e-02;5.122516e-01;1.291458e+00;5.016181e-01;5.982661e-01;6.920765e+00;4.378651e+00;1.941551e+00;2.523795e+01;4.869658e-01;5.993528e+02;3.716894e-01;1.343529e+03;1.341504e-01;-4.322874e+01;-1.740162e+00;1.537800e+03;1.908617e-01;1.048234e+03;1.529516e-01;-5.114846e+01;-1.226320e+00;2.571716e+03;1.395246e-01;8.037778e+02;2.834128e-01;-5.819971e+01;-1.023216e+00;-1.700145e+01;-2.139125e-01;2.556575e+01;1.854888e-01;1.065426e-01;1.537478e-01;-3.302244e-02;-5.455736e-01;1.210722e+00;5.451321e-01;5.249439e+01;1.038630e-01;-5.791764e+00;-6.193116e-01;-8.428428e+00;-1.483725e+00;-2.442773e+00;-5.845665e+00;-1.745898e+00;1.328030e+01;6.028873e-02;7.090886e-03;2.173471e-01;4;4;1.900000e-01;0;2.000000e-02;0;-2.141447e+01
'training-30';0.300000;3.369178e+01;3.387456e-01;2.382080e+01;3.135997e+01;4.327957e+01;1.945876e+01;1.634896e+03;0;1.691649e+02;6.149154e+01;6.537834e-01;7.913800e-01;2.492522e-01;5.041860e-01;1.029179e+00;7.799264e-01;1.301588e+01;0;5.493237e+00;7.044647e+00;5.568353e-01;9.704047e-01;2.564946e+01;1.093652e+00;-1.240437e+01;-6.516988e-01;2.957707e+00;2.560065e+00;1.323370e+01;8.342442e-01;2.812005e-02;5.214352e-01;1.200519e+00;4.957834e-01;-1.392600e+00;-2.571260e+00;3.260501e+00;3.911278e+00;8.900093e+00;1.974554e+00;5.550899e+02;4.043022e-01;1.276495e+03;2.565053e-01;-9.791324e+01;-9.205500e-01;1.523984e+03;1.928161e-01;1.104129e+03;9.989723e-02;-9.045639e+01;-8.792375e-01;2.431990e+03;9.380233e-02;9.660292e+02;2.653008e-01;-9.101417e+01;-8.714418e-01;-9.883394e+00;-1.233559e+00;1.833032e+01;7.265506e-01;1.011059e-01;1.629922e-01;-1.637498e-02;-9.292682e-01;7.958717e-01;7.957023e-01;3.742918e+01;7.120990e-01;-9.240801e+00;-4.130107e-01;1.827972e-01;4.736283e+01;6.813456e+00;1.231220e+00;4.634725e+00;3.832856e+00;6.842994e-02;4.113710e-04;2.238586e-01;4;8;6.500000e-02;4.499999e-02;4.000000e-02;2.000000e-02;-2.509084e+01
'training-30';0.400000;4.627991e+01;1.643794e-01;3.697484e+01;5.240839e+01;5.251550e+01;1.554066e+01;3.115705e+00;0;0;0;2.853324e-01;6.806355e-01;8.813682e-02;2.278490e-01;5.052040e-01;4.170672e-01;8.765045e+00;1.316968e+00;6.261569e+00;6.564518e+00;1.329722e-01;8.633071e-01;1.643094e+01;1.231095e+00;-1.501541e+01;-4.410738e-01;-6.696321e-01;-9.178887e+00;1.426265e+01;6.481122e-01;4.606379e-02;1.366325e-01;2.014045e+00;1.240528e-02;-4.081717e+00;-6.842870e-01;-3.094659e+00;-4.820959e+00;-1.318221e+01;-7.592896e-01;7.558779e+02;3.121764e-01;1.016098e+03;3.540249e-01;-1.768707e+02;-2.886189e-01;1.835031e+03;1.173942e-01;1.065254e+03;1.377090e-01;-1.588362e+02;-4.318415e-01;2.645917e+03;7.266643e-02;1.220727e+03;6.541751e-02;-1.587743e+02;-4.330313e-01;3.437111e+00;3.399719e+00;6.226306e+00;2.595910e+00;9.908245e-02;1.076337e-01;-1.398469e-03;-3.984248e+00;1.808898e-01;6.492074e-01;9.756518e+00;2.825202e+00;-1.387995e+01;-1.431133e-01;-3.371904e+00;-1.581389e+00;4.649571e+00;4.364967e-01;1.125514e+00;7.533156e+00;5.565391e-02;1.196792e-03;1.151373e-01;8;4;2.000000e-02;0;9.000000e-02;6.999999e-02;-4.520205e+01
'training-30';0.500000;0;0;0;0;0;0;0;0;0;0;1.340595e-01;7.862483e-01;6.271257e-02;7.027461e-02;2.333321e-01;1.706195e-01;1.136567e-02;0;1.591769e+00;0;4.921432e-02;1.179334e+00;2.518356e+01;3.212600e-01;-1.093983e+01;-2.334538e-01;-3.030870e+00;-1.754371e+00;1.388927e+01;6.354712e-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.564532e+00;1.209544e+01;4.426953e-02;-8.270281e-04;4.930781e-02;0;0;0;0;2.400000e-01;0;-5.288760e+01
