name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-06';0.000000;0;0;0;0;0;0;0;0;0;0;4.788564e-02;7.176794e-01;3.390385e-02;3.597889e-02;3.834354e-02;4.439689e-03;5.739400e-03;0;0;0;3.912871e-03;8.710650e-01;1.817173e+01;5.959126e-01;-2.715040e-01;-3.033020e+01;-6.840104e+00;-2.015433e+00;1.220068e+01;7.165995e-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-1.983671e+02;-6.502303e-02;0;0;0;0;-1.983671e+02;-6.502303e-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.415596e+00;1.462222e+01;5.020248e-02;-5.908312e-05;3.749612e-03;0;0;0;0;2.400000e-01;0;-5.938536e+01
'training-06';0.100000;5.427372e+01;2.482433e-01;5.411528e+01;6.082053e+01;6.115867e+01;7.043388e+00;0;0;-6.696337e+00;0;2.820733e-01;1.128635e+00;3.545717e-02;8.925452e-02;6.196938e-01;5.842366e-01;3.537499e-02;0;0;0;5.109527e-02;1.484017e+00;1.807720e+00;1.110616e+01;2.985066e+00;3.240329e+00;-2.773581e+01;-8.925285e-01;1.826374e+01;5.814923e-01;4.437005e-02;8.798354e-02;1.810337e+00;3.779194e-01;-7.798241e+00;-3.451291e-01;2.174183e+01;5.290447e-01;1.919587e+01;2.787888e-01;5.655635e+02;3.826380e-01;8.497465e+02;1.634075e-01;-1.913022e+02;-1.658317e-01;1.527353e+03;8.274753e-02;9.766126e+02;9.759117e-02;-1.788626e+02;-2.178718e-01;2.427155e+03;1.299719e-01;9.783350e+02;2.693739e-01;-1.625371e+02;-3.906527e-01;1.079718e+01;4.657176e-01;-2.025348e+00;-2.092199e+00;9.953358e-02;1.430087e-01;1.887372e-02;7.435505e-01;8.735818e-02;9.546173e-01;-1.832279e+01;-3.423347e-01;1.100894e+01;7.002655e-01;-5.033367e+01;-5.851893e-02;3.009863e+01;3.542334e-01;-1.991952e+00;1.106388e+01;6.354187e-02;3.773661e-03;4.121949e-02;0;4;3.000000e-02;0;9.000000e-02;5.000000e-02;-3.690730e+01
'training-06';0.200000;3.576094e+01;4.259325e-01;2.634558e+01;2.680907e+01;6.081340e+01;3.446783e+01;0;0;-2.346478e+00;0;9.376686e-01;7.569827e-01;2.216976e-01;8.522700e-01;1.856556e+00;1.634858e+00;9.437410e+00;0;-8.634329e+00;0;4.909194e-01;1.190782e+00;4.731142e+00;5.115959e+00;3.145628e+00;3.496097e+00;-2.245852e+01;-1.477438e+00;1.938012e+01;5.479997e-01;2.000842e-02;9.527351e-01;1.484346e+00;8.302048e-01;9.976341e-01;6.782244e+00;9.665812e+00;1.131372e+00;1.846206e+01;1.932919e-01;4.534188e+02;3.295812e-01;1.029271e+03;1.586482e-01;-9.191108e+01;-1.085097e+00;1.508796e+03;5.463380e-02;8.087941e+02;1.757345e-01;-9.517392e+01;-8.743652e-01;2.452352e+03;7.725324e-02;8.077966e+02;2.429081e-01;-8.542659e+01;-9.814069e-01;-4.261785e+00;-2.682179e+00;1.111926e+01;9.029778e-01;1.053075e-01;1.311123e-01;-1.608149e-02;-1.691118e+00;7.640337e-01;8.051333e-01;1.467468e+01;1.706134e+00;1.701253e+00;6.250041e+00;-8.170736e+00;-4.157441e+00;1.772023e+01;6.872957e-01;2.849546e+00;4.503857e+00;9.145720e-02;6.197674e-03;7.962774e-02;4;8;6.500000e-02;3.500000e-02;4.000000e-02;0;-2.415123e+01
'training-06';0.300000;2.614564e+01;3.218138e-02;2.522381e+01;2.638108e+01;2.683888e+01;1.615070e+00;0;0;-1.744957e-01;0;1.202270e+00;4.620135e-01;7.517672e-01;9.637437e-01;1.856556e+00;1.104789e+00;1.330545e+01;1.016609e+00;1.993357e+01;0;7.847457e-01;5.987757e-01;2.479497e+01;9.060936e-01;-9.343994e+00;-1.035618e+00;3.460625e+00;9.420285e+00;1.360754e+01;5.790004e-01;9.551245e-03;5.799381e-01;1.309099e+00;9.326673e-01;4.084678e+00;7.738544e-01;4.514809e+00;6.571971e-01;1.804099e+01;1.853650e-01;3.949252e+02;8.254094e-02;1.117772e+03;6.082843e-02;-7.572996e+01;-1.252756e+00;1.499417e+03;3.924198e-02;7.209664e+02;8.465105e-02;-8.589915e+01;-1.018327e+00;2.459292e+03;3.255114e-02;7.144477e+02;4.943589e-02;-8.562998e+01;-1.021778e+00;-1.079550e+01;-4.314860e-01;1.694450e+01;2.452150e-01;1.063683e-01;1.156461e-01;-3.282200e-02;-3.289798e-01;1.023564e+00;4.293443e-01;3.142353e+01;4.401968e-01;-6.513407e+00;-1.398393e+00;1.348254e+01;1.815864e+00;1.019645e+01;6.796623e-01;-2.146107e+00;8.741100e+00;8.459120e-02;-2.982299e-03;4.439447e-01;4;4;1.400000e-01;0;4.000000e-02;9.999999e-03;-2.328623e+01
'training-06';0.400000;2.496939e+01;3.980508e-02;2.400070e+01;2.482434e+01;2.600237e+01;2.001665e+00;2.787354e+01;0;3.449107e+01;0;9.428520e-01;6.976981e-01;4.505396e-01;6.222652e-01;1.778866e+00;1.328327e+00;4.791423e+00;7.036933e+00;1.114928e+01;3.526650e+00;5.948364e-01;4.879434e-01;4.189275e+01;1.309963e-01;-1.311654e+01;-5.242361e-01;1.443509e+01;1.000660e+00;1.804985e+01;5.587958e-01;2.184997e-02;1.215850e+00;1.067708e+00;6.816215e-01;3.328197e+00;8.538250e-01;7.770105e+00;5.854439e-01;1.791187e+01;1.646935e-01;4.801341e+02;4.342775e-01;1.321321e+03;2.202768e-01;-8.004848e+01;-1.103811e+00;1.490115e+03;8.751529e-02;1.041248e+03;4.975064e-01;-8.659587e+01;-9.590139e-01;2.452976e+03;2.253628e-02;7.170051e+02;4.317882e-02;-8.779581e+01;-9.361193e-01;-1.167003e+01;-1.190131e-01;1.875816e+01;1.558596e-01;7.964238e-02;4.218904e-01;-2.761408e-02;-5.077105e-01;6.346607e-01;5.435101e-01;4.287866e+01;1.456384e-01;-1.065124e+01;-4.683022e-01;1.583667e+01;1.007193e+00;1.359155e+01;6.995861e-01;-8.878649e+00;1.500368e+01;6.221749e-02;-8.007375e-03;5.531094e-01;4;8;6.500000e-02;1.500000e-02;8.000000e-02;0;-2.476332e+01
'training-06';0.500000;2.400761e+01;2.237165e-02;2.345560e+01;2.388227e+01;2.457049e+01;1.114887e+00;2.322795e-01;0;0;0;3.097644e-01;7.440620e-01;6.419326e-02;2.977262e-01;5.256623e-01;4.614691e-01;3.142713e+00;2.169560e+00;3.936952e+00;0;2.512485e-01;9.831768e-01;3.759349e+01;2.547280e-01;-9.438734e+00;-8.461301e-01;3.337581e+00;2.561293e+00;1.981053e+01;4.658087e-01;7.719426e-02;0;1.555597e+00;2.063701e-01;1.417416e+00;1.717569e+00;9.622728e+00;6.757933e-01;2.037213e+01;1.402659e-01;5.908464e+02;5.025333e-01;1.662651e+03;7.315630e-02;-1.555167e+02;-4.670375e-01;1.439426e+03;1.345653e-01;1.590204e+03;2.577734e-01;-1.565460e+02;-4.538975e-01;2.394649e+03;1.680576e-02;7.432693e+02;3.351695e-02;-1.580224e+02;-4.336533e-01;-1.203148e+01;-1.277362e-01;2.171500e+01;6.751581e-02;4.424958e-02;5.674294e-01;-1.104948e-02;-2.608756e-01;2.289020e-01;1.221972e-01;4.968665e+01;4.732340e-02;-6.965664e+00;-5.808255e-01;-3.395028e+00;-9.024003e-01;2.424601e+01;9.000695e-02;-8.522828e+00;1.670361e+01;5.158873e-02;-1.679472e-03;2.577618e-01;4;4;5.000000e-02;0;8.500000e-02;1.500000e-02;-3.993330e+01
