name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-36';0.000000;2.535654e+01;6.085842e-02;2.449310e+01;2.589553e+01;2.658325e+01;2.090147e+00;1.614154e+02;0;-2.391976e+01;0;4.052846e-01;1.663752e+00;3.252313e-02;3.470159e-02;8.288654e-01;7.963423e-01;8.662652e+00;0;-1.326278e+01;0;4.306860e-01;1.790801e+00;2.984173e+01;4.810439e-01;-4.402952e+00;-9.612984e-01;-5.471729e+00;-1.829208e+00;3.604203e+00;2.388092e+00;9.284252e-02;2.562506e-01;2.617020e+00;6.417150e-01;1.110872e+00;3.207272e+00;4.433427e+00;1.162967e+00;3.651945e+01;1.591978e-01;5.780458e+02;4.875981e-01;1.412656e+03;1.139898e-01;-1.251535e+02;-7.714980e-01;1.448367e+03;2.572153e-01;1.060535e+03;9.711242e-02;-1.293081e+02;-7.084993e-01;2.492996e+03;1.893392e-01;7.207256e+02;1.546447e-01;-1.368934e+02;-5.987706e-01;-1.336752e+01;-3.593599e-01;2.445289e+01;2.258739e-01;8.451194e-02;2.607988e-01;-3.016996e-02;-7.188553e-01;1.190690e+00;7.272738e-01;4.567187e+01;2.928630e-01;-1.814155e+00;-1.636203e+00;-1.578735e+01;-6.220037e-01;-4.156929e+00;-2.356299e+00;-5.322460e+00;1.516698e+01;6.371861e-02;5.002110e-03;3.392002e-03;4;4;8.000000e-02;0;1.500000e-01;0;-2.581340e+01
'training-36';0.100000;2.469377e+01;5.570358e-02;2.365622e+01;2.474118e+01;2.602644e+01;2.370222e+00;1.614154e+02;0;-2.856302e+01;0;8.753929e-01;7.772007e-01;3.256457e-02;1.041703e+00;1.472009e+00;1.439445e+00;1.590539e+01;0;-1.025055e+01;0;6.982118e-01;9.909601e-01;4.515624e+01;3.717218e-01;-3.363842e+00;-1.155511e+00;-8.251325e+00;-1.440162e+00;5.373920e+00;2.351801e+00;4.393598e-02;8.608353e-01;1.388568e+00;1.020583e+00;2.393164e+00;1.591761e+00;6.285780e+00;6.357600e-01;3.080120e+01;2.310740e-01;4.748046e+02;4.583830e-01;1.421505e+03;8.261829e-02;-4.561368e+01;-1.824136e+00;1.350005e+03;2.090977e-01;1.083215e+03;7.358781e-02;-5.443870e+01;-1.448523e+00;2.346556e+03;1.534769e-01;8.099615e+02;3.077058e-01;-6.579828e+01;-1.107627e+00;-1.477489e+01;-2.794686e-01;2.544052e+01;1.917457e-01;7.821477e-02;2.178210e-01;-2.796574e-02;-6.769524e-01;9.085546e-01;7.265176e-01;5.271428e+01;2.251787e-01;-3.765754e+00;-1.244092e+00;-1.162601e+01;-9.806114e-01;3.868358e+00;3.617194e+00;-7.419675e+00;1.581591e+01;6.000413e-02;3.413115e-03;2.829304e-03;4;4;1.800000e-01;0;5.000000e-02;0;-2.320497e+01
'training-36';0.200000;2.883411e+01;3.198242e-01;2.400478e+01;2.512464e+01;2.661851e+01;2.613729e+00;1.028897e+03;0;3.013040e+01;0;9.299011e-01;6.582541e-01;2.340818e-01;1.041703e+00;1.472009e+00;1.237927e+00;1.781914e+01;7.899596e+00;1.079935e+01;0;7.210646e-01;9.112784e-01;4.510907e+01;4.246074e-01;-8.776654e+00;-1.190815e+00;-7.302922e+00;-1.655010e+00;1.298505e+01;1.360856e+00;6.489486e-02;1.057076e+00;1.955859e+00;1.043770e+00;2.283522e+00;1.942264e+00;5.114237e+00;1.397014e+00;1.974120e+01;9.243125e-01;4.079556e+02;2.199746e-01;1.401045e+03;1.091460e-01;-6.112461e+01;-1.489805e+00;1.261972e+03;1.023489e-01;1.150043e+03;8.833662e-02;-5.731445e+01;-1.422368e+00;2.198384e+03;4.764275e-02;8.692678e+02;3.233637e-01;-6.353009e+01;-1.226516e+00;-1.127559e+01;-1.049923e+00;2.169282e+01;5.716015e-01;9.083871e-02;2.675913e-01;-2.456219e-02;-1.005145e+00;9.082825e-01;7.377886e-01;4.903030e+01;4.190415e-01;-8.473781e+00;-1.380093e+00;-1.113111e+01;-1.003901e+00;8.067529e+00;2.200874e+00;-8.736228e+00;1.810559e+01;6.989223e-02;-4.874277e-03;2.157557e-01;4;8;8.000000e-02;5.999999e-02;6.000000e-02;0;-2.320904e+01
'training-36';0.300000;4.132076e+01;3.021036e-01;2.393300e+01;4.657615e+01;5.091185e+01;2.697886e+01;4.185646e+02;0;-1.583562e+02;0;4.837444e-01;6.556965e-01;2.118255e-01;4.369671e-01;6.714226e-01;4.595971e-01;6.189750e+00;0;2.233546e+00;7.179906e+00;2.881114e-01;7.405555e-01;1.863972e+01;1.465854e+00;-1.898362e+01;-5.250607e-01;3.773723e+00;2.228643e+00;2.907388e+01;2.976312e-01;7.404494e-02;9.778699e-01;2.237997e+00;8.068630e-01;-7.406977e-01;-4.172920e+00;-4.861988e+00;-2.193501e+00;-8.144575e+00;-2.623814e+00;6.155228e+02;3.304403e-01;9.048209e+02;4.437889e-01;-9.982079e+01;-9.156830e-01;1.618958e+03;1.538851e-01;1.117327e+03;1.141381e-01;-7.029424e+01;-1.270484e+00;2.498277e+03;9.256143e-02;1.029780e+03;1.945495e-01;-6.665174e+01;-1.355078e+00;1.006810e+01;1.684721e+00;2.165951e+00;6.559923e+00;9.921007e-02;2.549985e-01;6.452099e-03;2.041956e+00;3.397164e-01;5.239546e-01;1.124838e+01;2.765369e+00;-2.150850e+01;-4.007457e-01;4.386800e+00;2.045226e+00;2.958603e+01;2.783176e-01;-4.267124e+00;1.489311e+01;6.666318e-02;-3.447391e-03;1.808691e-01;4;8;7.000000e-02;3.000000e-02;6.000000e-02;0;-3.195587e+01
'training-36';0.400000;4.945163e+01;7.811444e-02;4.651268e+01;4.738754e+01;5.333770e+01;6.825024e+00;4.275303e+02;0;-1.583562e+02;0;2.754632e-01;7.312627e-01;7.717521e-02;2.230403e-01;4.685422e-01;3.913670e-01;6.345495e+00;0;-3.764444e+00;0;1.235546e-01;1.056856e+00;1.046383e+01;1.769045e+00;-2.166362e+01;-4.050836e-01;2.404344e+00;2.742448e+00;2.759319e+01;4.186696e-01;1.021630e-01;7.234054e-01;2.954118e+00;5.911837e-01;-1.484749e+00;-1.703546e+00;-1.058804e+01;-7.320611e-01;-2.217332e+01;-2.613059e-01;7.144351e+02;2.377546e-01;6.838216e+02;4.081661e-01;-1.575050e+02;-4.814512e-01;1.740486e+03;1.170147e-01;1.127365e+03;1.325293e-01;-1.103451e+02;-8.987094e-01;2.592048e+03;8.336280e-02;9.891793e+02;1.278990e-01;-1.039558e+02;-9.835614e-01;2.094083e+01;3.022122e-01;-7.223862e+00;-4.016019e-01;1.114921e-01;1.894891e-01;1.469004e-02;3.796998e-01;2.427526e-01;4.749076e-01;-8.827963e+00;-1.192163e+00;-2.679814e+01;-1.470801e-01;5.887281e+00;1.372097e+00;3.266663e+01;2.118104e-01;-6.431445e-01;9.505961e+00;4.267505e-02;8.451186e-04;3.116766e-02;4;4;9.999999e-02;0;1.100000e-01;0;-4.393919e+01
