name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-35';0.000000;2.455931e+01;1.416316e-01;2.068097e+01;2.659447e+01;2.749887e+01;6.817898e+00;2.230167e+02;0;-3.102641e+01;0;3.945311e-01;1.379409e+00;4.158090e-02;4.425014e-02;1.022803e+00;9.812225e-01;7.593690e+00;0;-5.403296e+00;0;5.580206e-01;1.670781e+00;2.767784e+01;2.696109e-01;-1.009731e+01;-6.455306e-01;-3.512354e-01;-2.314584e+01;1.299261e+01;4.987617e-01;9.485742e-02;1.415838e-01;3.072332e+00;1.176704e-01;-2.569049e+00;-1.597860e+00;9.360847e-01;1.123185e+00;1.999770e+01;1.953020e-01;5.714037e+02;2.289517e-01;1.273172e+03;3.276518e-02;-1.338199e+02;-6.468664e-01;1.582549e+03;7.139716e-02;1.060165e+03;1.001339e-01;-1.367860e+02;-6.032767e-01;2.446165e+03;4.479919e-02;1.198789e+03;4.832650e-01;-1.385944e+02;-5.777907e-01;-7.771875e+00;-1.024127e+00;1.445520e+01;6.374595e-01;8.053213e-02;3.055498e-01;-1.266813e-02;-1.229931e+00;1.544595e+00;6.121480e-01;3.158768e+01;3.688368e-01;-1.318524e+01;-8.516101e-01;3.531160e+00;3.422725e+00;2.066059e+01;2.209974e-01;-5.052378e+00;1.460899e+01;4.624471e-02;5.530932e-04;4.743108e-03;4;4;8.000000e-02;0;1.500000e-01;0;-2.817196e+01
'training-35';0.100000;2.492166e+01;1.067488e-01;2.490095e+01;2.529723e+01;2.692029e+01;2.019346e+00;1.156447e+02;7.592348e+01;3.260649e+01;0;9.875127e-01;6.930881e-01;4.933583e-02;1.094424e+00;1.586638e+00;1.537302e+00;2.083559e+01;5.653266e+00;8.245697e-01;1.251122e+01;1.114074e+00;7.790068e-01;3.484344e+01;2.924698e-01;-1.137406e+01;-6.675514e-01;6.081022e+00;1.455053e+00;1.651305e+01;4.077149e-01;4.565441e-02;7.497000e-01;2.101927e+00;5.024473e-01;-1.291014e+00;-3.567991e+00;3.397288e+00;8.750493e-01;1.813588e+01;1.937633e-01;5.123025e+02;2.362866e-01;1.285034e+03;3.554722e-02;-7.457562e+01;-1.185793e+00;1.544894e+03;6.335485e-02;1.003447e+03;1.052040e-01;-8.202785e+01;-1.008003e+00;2.439576e+03;3.411885e-02;1.009902e+03;4.800549e-01;-8.408610e+01;-9.658387e-01;-9.796779e+00;-6.609275e-01;1.591849e+01;4.537680e-01;9.038141e-02;2.439958e-01;-2.263995e-02;-7.239167e-01;1.567556e+00;4.579303e-01;3.788317e+01;3.011432e-01;-1.452289e+01;-6.090093e-01;6.802418e+00;1.457349e+00;2.024839e+01;2.506725e-01;-8.231253e+00;1.505084e+01;6.553810e-02;-1.315106e-02;3.433525e-01;8;4;1.500000e-01;0;3.500000e-02;1.500000e-02;-2.333591e+01
'training-35';0.200000;2.342706e+01;2.382010e-01;2.241188e+01;2.549030e+01;2.700856e+01;4.596680e+00;3.832769e+00;0;1.288049e+02;0;1.065521e+00;5.210389e-01;4.432127e-01;1.063120e+00;1.586638e+00;1.143425e+00;1.338309e+01;9.267179e+00;1.614990e+01;2.368203e+00;1.112621e+00;7.271323e-01;2.953756e+01;6.690282e-01;-1.637657e+00;-8.163299e+00;1.445274e+00;1.229929e+01;2.396196e+01;3.295432e-01;4.985673e-02;7.067493e-01;2.492898e+00;4.692099e-01;-5.607420e-01;-7.333428e+00;1.793533e+01;1.919849e+00;1.826713e+01;1.485775e-01;4.610529e+02;1.966799e-01;1.244279e+03;8.127845e-02;-8.238599e+01;-1.119483e+00;1.509626e+03;5.317918e-02;9.021236e+02;1.393495e-01;-8.697974e+01;-9.609917e-01;2.436006e+03;3.500730e-02;7.656409e+02;1.145421e-01;-8.885155e+01;-9.250838e-01;-1.274804e+01;-1.626527e-01;1.867858e+01;1.693527e-01;8.127344e-02;2.838490e-01;-2.870159e-02;-3.053381e-01;1.603518e+00;4.030700e-01;4.196649e+01;1.218918e-01;-9.227091e+00;-1.073955e+00;1.176433e+01;3.027181e-01;2.196191e+01;2.808565e-01;-4.495271e+00;9.278111e+00;7.068464e-02;-1.856048e-02;4.067413e-01;4;8;6.500000e-02;4.499999e-02;4.000000e-02;2.000000e-02;-2.342825e+01
'training-35';0.300000;3.554220e+01;5.832494e-01;1.245019e+01;2.506640e+01;5.814100e+01;4.569081e+01;1.525598e+03;0;3.146175e+02;2.227059e+02;5.527238e-01;6.012504e-01;3.197874e-01;4.241409e-01;8.009136e-01;4.811262e-01;-1.010579e+00;0;1.121455e+01;0;3.613595e-01;1.261205e+00;4.702817e+00;5.082141e+00;1.045563e+01;9.441811e-01;-1.727606e+01;-1.215004e+00;2.827240e+01;2.879277e-01;6.353852e-02;4.065795e-01;1.903270e+00;7.203177e-01;-8.094413e+00;-4.123174e-01;3.297637e+01;1.209561e+00;1.417189e+01;2.177604e-01;4.213112e+02;9.991442e-02;9.956215e+02;2.197753e-01;-1.596414e+02;-4.069077e-01;1.433884e+03;3.618431e-02;7.884136e+02;1.111903e-01;-1.415890e+02;-4.877007e-01;2.312776e+03;2.747056e-02;7.555361e+02;1.306571e-01;-1.362352e+02;-5.298426e-01;-3.329038e+00;-2.988040e+00;9.129535e+00;1.094558e+00;7.521037e-02;2.278830e-01;-1.125873e-02;-1.635867e+00;5.655932e-01;1.037053e+00;1.230601e+01;2.258136e+00;6.488945e+00;1.695805e+00;-9.023623e+00;-2.522803e+00;2.720315e+01;2.764592e-01;-9.815441e-02;4.890862e+00;7.231598e-02;-1.202209e-02;2.649305e-01;0;8;2.500000e-02;4.999999e-03;4.333333e-02;1.699673e-02;-3.184879e+01
'training-35';0.400000;5.814161e+01;6.587595e-05;5.813838e+01;5.814139e+01;5.814476e+01;6.378174e-03;0;0;-2.521515e-03;0;3.061183e-01;2.576291e-01;2.374200e-01;2.673310e-01;3.965468e-01;1.591269e-01;2.297317e+00;5.984492e-01;-3.949334e-01;1.150113e+00;5.109203e-02;7.376487e-01;-1.027444e+01;-8.772845e-01;1.686150e+01;2.020209e-01;-3.282513e+01;-1.387922e-01;2.864717e+01;1.818865e-01;7.322286e-02;2.400047e-01;7.185831e-01;3.491871e-02;-1.151769e+01;-9.151996e-02;1.121601e+01;9.316715e-02;1.121601e+01;9.316715e-02;4.247566e+02;8.168343e-02;7.848604e+02;1.114070e-01;-201;0;1.399675e+03;1.838484e-02;8.210352e+02;4.193957e-02;-1.760484e+02;-3.100013e-01;2.255618e+03;6.034753e-03;8.541693e+02;3.833324e-02;-1.688476e+02;-3.749053e-01;7.770730e+00;3.519045e-02;-1.983425e+00;-2.882202e-01;7.194946e-02;1.973022e-01;8.724831e-03;2.243526e-01;4.271058e-02;1.000565e-01;-1.855099e+01;-1.415082e-02;1.654421e+01;6.783024e-02;-3.440479e+01;-3.547015e-02;3.275499e+01;8.693737e-02;2.248661e+00;1.195840e+00;8.511913e-02;-7.616313e-03;5.242605e-02;8;4;3.000000e-02;0;9.500000e-02;5.500000e-02;-4.268331e+01
'training-35';0.500000;0;0;0;0;0;0;0;0;0;0;1.816387e-01;4.640511e-01;7.783320e-02;2.207648e-01;2.579471e-01;1.801139e-01;2.895766e+00;0;-3.535419e-01;8.020168e-01;3.001004e-02;8.529994e-01;3.816171e+00;4.521005e+00;7.832131e+00;1.663548e+00;-2.133323e+01;-7.221687e-01;2.044567e+01;4.215100e-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.056329e+00;5.929830e+00;8.161841e-02;-6.600450e-03;3.001004e-02;4;0;0;0;2.400000e-01;0;-4.808184e+01
