name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-69';0.000000;2.427324e+01;2.181431e-04;2.427001e+01;2.427635e+01;2.427709e+01;7.080078e-03;3.522237e-03;0;0;0;2.205708e-01;9.921269e-01;2.972374e-02;1.626757e-01;3.811210e-01;3.513973e-01;2.993095e-02;0;0;0;5.412436e-02;1.493927e+00;-1.220938e+00;-1.246247e+01;2.094456e+01;8.310468e-01;-1.557169e+01;-1.068449e+00;2.177425e+01;7.917202e-01;0;0;0;0;-7.712662e+00;-4.515360e-02;1.347401e+01;3.972976e-02;2.705856e+01;5.378757e-02;4.520605e+02;4.497368e-01;1.238402e+03;7.286133e-02;-1.874762e+02;-1.659999e-01;1.640289e+03;8.787484e-02;7.654680e+02;1.030246e-01;-1.784165e+02;-2.792020e-01;2.516136e+03;9.568885e-02;5.307427e+02;8.416468e-02;-1.789375e+02;-2.723722e-01;-7.082092e+00;-3.780073e-01;6.993256e+00;5.627683e-01;2.975291e-02;1.442331e-01;1.566731e-03;3.957099e-01;9.235156e-02;3.756633e-01;-9.200438e+00;-1.901430e-01;4.805314e+01;1.636739e-02;-1.057990e+01;-3.150671e-01;3.923709e+01;1.136000e-01;-2.565533e+00;7.062701e+00;6.522556e-02;-1.633053e-03;5.030077e-02;0;4;2.000000e-02;0;9.999999e-02;6.999999e-02;-3.999677e+01
'training-69';0.100000;2.570001e+01;3.302222e-02;2.456403e+01;2.607809e+01;2.637257e+01;1.808540e+00;7.297186e+01;0;-9.313917e+00;0;6.296329e-01;6.729752e-01;2.260933e-01;5.764999e-01;1.078273e+00;8.521798e-01;7.329115e+00;1.803637e+00;9.356228e+00;0;3.214244e-01;1.159392e+00;4.914988e+00;5.098164e+00;2.033789e+01;9.009548e-01;-1.637209e+01;-1.168377e+00;2.646366e+01;5.046552e-01;1.184868e-02;1.502908e-01;4.984098e-01;2.019277e-01;2.129545e+00;2.943974e+00;4.844917e+00;1.056342e+00;2.394062e+01;1.068719e-01;4.578902e+02;2.431915e-01;1.267499e+03;9.176618e-02;-1.077404e+02;-8.628798e-01;1.551613e+03;7.224424e-02;8.125745e+02;1.173597e-01;-1.097751e+02;-7.705135e-01;2.459369e+03;5.538802e-02;6.175217e+02;1.080144e-01;-1.111523e+02;-7.513885e-01;-1.195045e+01;-5.415056e-01;1.614020e+01;4.904706e-01;8.747239e-02;4.148096e-01;-2.218358e-02;-7.195845e-01;5.623894e-01;7.255175e-01;2.359371e+01;1.007416e+00;1.195065e+01;1.782669e+00;-2.724944e+00;-5.523960e+00;2.044036e+01;6.096942e-01;1.637604e+00;1.030676e+00;6.333708e-02;1.097030e-03;9.756044e-02;4;8;5.000000e-02;3.000000e-02;5.500000e-02;1.500000e-02;-2.779094e+01
'training-69';0.200000;2.253130e+01;2.041650e-01;1.667788e+01;2.516099e+01;2.620632e+01;9.528442e+00;4.165359e+01;0;5.880618e+01;0;9.033409e-01;3.779850e-01;5.645325e-01;8.015281e-01;1.248995e+00;6.844622e-01;9.882199e+00;2.625137e+00;1.714768e-01;6.494600e+00;5.781134e-01;5.503196e-01;3.007934e+01;7.311625e-01;1.799619e+00;1.070440e+01;1.575509e+00;1.058339e+01;2.143319e+01;7.409432e-01;1.420159e-01;9.702243e-01;1.280806e+00;1.284677e+00;6.103101e-01;8.827647e+00;1.333894e+00;3.758027e+00;1.719260e+01;4.714776e-01;4.364203e+02;2.163114e-01;1.325220e+03;8.031918e-02;-3.825039e+01;-1.983776e+00;1.497125e+03;6.528828e-02;8.870237e+02;1.369007e-01;-5.069388e+01;-1.352858e+00;2.385117e+03;4.104964e-02;7.723279e+02;2.683816e-01;-5.261040e+01;-1.290260e+00;-1.358043e+01;-3.801416e-01;1.941643e+01;3.051349e-01;1.021954e-01;2.141647e-01;-2.769060e-02;-4.361604e-01;6.652764e-01;4.478332e-01;3.831829e+01;4.251893e-01;-4.515262e+00;-3.253193e+00;6.478825e+00;2.069887e+00;1.599999e+01;7.481990e-01;-6.866898e+00;1.475427e+01;4.942924e-02;5.819641e-03;2.255520e-01;8;4;1.800000e-01;0;4.000000e-02;0;-2.570254e+01
'training-69';0.300000;1.907487e+01;2.715631e-01;1.397678e+01;1.751242e+01;2.556516e+01;1.158839e+01;2.323854e+02;0;6.977807e+01;0;7.667400e-01;5.850965e-01;3.356270e-01;5.166625e-01;1.248995e+00;9.133677e-01;4.416312e+00;0;9.315965e-01;4.507519e+00;5.112218e-01;5.665457e-01;4.663324e+01;6.966352e-02;-1.069153e+01;-5.801294e-01;8.148273e+00;9.158571e-01;1.824618e+01;6.313586e-01;1.471635e-01;7.772908e-01;2.333261e+00;9.807248e-01;-1.012550e+00;-4.916506e+00;1.903891e+00;2.783051e+00;1.548087e+01;4.976181e-01;4.551506e+02;2.286947e-01;1.389607e+03;6.207171e-02;-2.990848e+01;-2.319487e+00;1.443063e+03;9.024547e-02;1.192506e+03;4.988010e-01;-4.705875e+01;-1.353911e+00;2.346921e+03;4.446244e-02;8.067948e+02;2.418651e-01;-5.035095e+01;-1.250483e+00;-1.356142e+01;-2.791972e-01;2.062462e+01;2.305761e-01;9.718986e-02;1.693424e-01;-2.139501e-02;-7.541276e-01;5.494134e-01;4.927393e-01;4.755686e+01;4.500256e-02;-1.108620e+01;-5.690308e-01;8.493476e+00;9.303436e-01;1.760397e+01;6.736375e-01;-9.337584e+00;2.131976e+01;1.075677e-02;8.180445e-03;6.943572e-02;4;4;2.200000e-01;0;0;0;-2.613821e+01
'training-69';0.400000;1.492446e+01;1.340460e-01;1.315228e+01;1.432990e+01;1.633956e+01;3.187273e+00;1.370195e+02;6.743386e+01;9.027606e+01;4.656867e+01;2.807577e-01;9.116039e-01;4.706050e-02;2.285658e-01;4.843591e-01;4.372986e-01;4.416312e+00;0;1.048885e+01;9.323333e+00;2.199237e-01;1.110852e+00;3.694270e+01;3.384051e-01;-7.410553e+00;-1.184012e+00;4.286648e+00;1.518004e+00;1.716083e+01;7.383025e-01;2.155297e-01;3.788421e-01;3.534395e+00;6.521276e-01;-4.474511e+00;-3.441538e-01;4.606696e-01;1.535821e+01;1.167603e+01;7.571034e-01;4.157268e+02;2.936122e-01;1.436986e+03;5.885221e-02;-1.200371e+02;-7.466539e-01;1.338030e+03;4.330337e-02;1.439428e+03;4.833775e-01;-1.255346e+02;-6.499633e-01;2.264905e+03;2.067340e-02;8.966776e+02;2.083652e-01;-1.278961e+02;-6.193967e-01;-1.045726e+01;-1.367853e-01;1.815969e+01;2.659925e-01;9.051325e-02;2.086658e-01;-8.692634e-03;-1.018026e+00;4.023938e-01;5.299774e-01;4.816879e+01;5.295265e-02;-1.390870e+01;-4.581173e-01;5.571996e+00;1.576012e+00;2.592445e+01;3.238972e-01;-8.061712e+00;1.828533e+01;3.907105e-02;6.211089e-06;2.181730e-02;4;4;1.200000e-01;0;1.100000e-01;0;-3.806386e+01
