name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-44';0.000000;2.083385e+01;4.825389e-03;2.076713e+01;2.087453e+01;2.090871e+01;1.415749e-01;0;0;-7.865206e-02;0;4.099278e-02;1.093937e+00;2.373685e-02;2.517333e-02;4.540713e-02;2.167028e-02;1.809899e-01;0;6.371180e+00;0;1.766965e-02;1.811661e+00;1.799808e+01;4.123498e-01;1.724229e+00;4.741940e+00;3.789469e+00;2.244804e+00;8.920556e+00;6.352877e-01;2.091554e-02;0;2.646235e+00;3.670153e-01;-3.515318e+00;-7.003000e-02;-1.036357e+02;-9.394867e-01;-6.921423e+01;-1.534896e+00;3.082654e+02;4.701576e-02;1.388892e+03;2.362704e-02;-1.817769e+02;-2.015862e-01;1.378750e+03;2.956399e-02;9.954891e+02;3.389105e-02;-1.841717e+02;-1.728607e-01;2.361209e+03;3.264654e-02;9.232831e+02;1.214757e-01;-1.843966e+02;-1.702338e-01;-2.211410e+01;-1.772056e-01;2.830984e+01;2.045789e-01;5.644732e-02;1.256033e-01;-5.085434e-03;-1.374476e-01;2.343626e-02;4.722416e-01;2.998439e+01;9.835386e-02;1.513912e+01;2.253657e-01;1.750413e+01;1.225574e-01;1.836819e+01;1.832385e-02;-7.133167e+00;1.505407e+01;6.817260e-02;2.334434e-03;1.238746e-02;4;4;2.000000e-02;0;9.999999e-02;6.999999e-02;-6.095940e+01
'training-44';0.100000;2.519013e+01;9.693588e-02;2.266740e+01;2.646015e+01;2.673590e+01;4.068502e+00;9.585251e+01;8.459146e+01;2.339563e+01;0;4.995697e-01;1.176991e+00;3.204980e-02;5.988076e-02;1.179988e+00;1.147938e+00;1.222001e+01;2.552443e+00;1.916672e+01;0;5.562490e-01;1.333680e+00;2.948832e+01;4.891571e-01;-2.303375e+00;-5.065639e+00;7.337629e+00;1.642042e+00;1.382282e+01;5.058606e-01;2.660730e-02;2.823060e-01;2.617376e+00;2.654773e-01;6.815041e-01;4.320312e+00;-1.493848e+01;-3.761284e+00;5.111160e+00;1.069827e+01;4.459799e+02;3.843465e-01;1.338243e+03;6.251062e-02;-1.023060e+02;-8.747591e-01;1.462969e+03;7.509356e-02;9.621263e+02;8.430617e-02;-1.099626e+02;-7.574731e-01;2.410977e+03;3.024795e-02;9.498333e+02;4.253789e-01;-1.107780e+02;-7.456834e-01;-1.417740e+01;-4.162157e-01;1.953139e+01;3.259094e-01;8.732097e-02;2.418548e-01;-1.754615e-02;-5.597005e-01;1.049750e+00;7.083143e-01;3.979932e+01;2.769050e-01;-5.700696e+00;-2.240748e+00;1.025427e+01;1.385486e+00;1.831371e+01;3.005405e-01;-9.404998e+00;1.667624e+01;7.708467e-02;-1.679646e-04;2.061371e-02;4;8;5.500000e-02;3.500000e-02;5.000000e-02;2.000000e-02;-2.736564e+01
'training-44';0.200000;2.526581e+01;7.810265e-02;2.346678e+01;2.625587e+01;2.661931e+01;3.152533e+00;9.327825e-02;0;0;0;8.392079e-01;5.765828e-01;3.931009e-01;8.988222e-01;1.277708e+00;8.846073e-01;1.737583e+01;1.546115e+00;4.425632e+00;1.042352e+01;8.345320e-01;7.501603e-01;3.995421e+01;2.743649e-01;-6.461458e+00;-1.777363e+00;1.239255e+01;9.445587e-01;1.595382e+01;3.742869e-01;2.122423e-02;3.872887e-01;2.388802e+00;2.749475e-01;8.911800e-01;2.654120e+00;-9.280456e+00;-5.530881e+00;6.277570e+00;7.744344e+00;4.852761e+02;3.117135e-01;1.344464e+03;5.956342e-02;-8.047297e+01;-1.125025e+00;1.511320e+03;6.939662e-02;9.942764e+02;9.720375e-02;-8.896956e+01;-9.391389e-01;2.441965e+03;2.744733e-02;9.128482e+02;4.202814e-01;-8.947063e+01;-9.311727e-01;-1.423911e+01;-3.709598e-01;1.896962e+01;2.858804e-01;9.410698e-02;1.719031e-01;-2.579891e-02;-4.804748e-01;1.183568e+00;4.792888e-01;4.409572e+01;2.244829e-01;-9.659942e+00;-9.826685e-01;1.037284e+01;1.280159e+00;1.606876e+01;4.117183e-01;-1.388156e+01;1.973729e+01;7.003419e-02;-1.638307e-02;3.195466e-01;8;4;1.300000e-01;0;4.000000e-02;9.999999e-03;-2.585566e+01
'training-44';0.300000;2.486916e+01;6.307979e-02;2.330989e+01;2.527126e+01;2.637599e+01;3.066097e+00;0;0;-4.957178e-01;0;7.450032e-01;5.272923e-01;3.674331e-01;6.262718e-01;1.165521e+00;7.980877e-01;2.667707e+00;2.780662e+00;8.951941e+00;0;5.777513e-01;8.664770e-01;2.554574e+01;1.042434e+00;-2.698372e+00;-4.616202e+00;-1.604845e+00;-1.523288e+01;1.992474e+01;4.153712e-01;2.126282e-02;4.100001e-01;2.244835e+00;2.323472e-01;1.668773e+00;1.343646e+00;5.736740e+00;4.859686e-01;1.876631e+01;8.062739e-02;4.407526e+02;1.735652e-01;1.363931e+03;5.194874e-02;-1.256622e+02;-7.697738e-01;1.498911e+03;5.899556e-02;9.872756e+02;9.943306e-02;-1.319975e+02;-6.689410e-01;2.448204e+03;2.500044e-02;7.093307e+02;8.408307e-02;-1.318720e+02;-6.718308e-01;-1.515882e+01;-1.238716e-01;1.939739e+01;6.104881e-02;1.008849e-01;1.461546e-01;-3.106571e-02;-3.580689e-01;1.180318e+00;2.056489e-01;5.031475e+01;4.794991e-02;-1.468489e+01;-3.129449e-01;1.683753e+01;2.415152e-01;1.470844e+01;3.920360e-01;-3.642317e+00;8.423897e+00;6.250170e-02;-1.752350e-02;2.449421e-01;4;4;8.000000e-02;0;1.500000e-01;0;-2.787012e+01
'training-44';0.400000;0;0;0;0;0;0;0;0;0;0;3.511325e-01;4.967599e-01;2.165238e-01;3.196412e-01;4.334658e-01;2.169420e-01;-1.739370e+00;0;6.320783e+00;0;1.389153e-01;1.248155e+00;1.260293e+00;1.698877e+01;5.890019e+00;1.248741e+00;-2.218239e+01;-9.760764e-01;2.204447e+01;3.273322e-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.593285e-01;5.154669e+00;8.167994e-02;-9.943192e-03;1.389152e-01;0;0;0;0;2.400000e-01;0;-4.047284e+01
'training-44';0.500000;0;0;0;0;0;0;0;0;0;0;1.649705e-01;6.888366e-01;4.890001e-02;1.448657e-01;2.930281e-01;2.441281e-01;0;0;-1.310402e-02;0;1.890739e-02;6.798499e-01;-1.161717e+00;-1.353609e+01;4.941564e+00;8.151655e-01;-2.426515e+01;-5.927190e-01;1.161950e+01;1.006557e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.289608e-03;6.740753e+00;9.512855e-02;-3.667091e-03;1.890739e-02;0;0;0;0;2.400000e-01;0;-4.878912e+01
