name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'training-24';0.000000;2.735142e+01;1.984323e-02;2.688376e+01;2.742791e+01;2.784967e+01;9.659119e-01;2.953281e-01;0;0;0;3.006549e-02;7.784711e-01;2.371376e-02;2.501833e-02;2.632602e-02;2.612256e-03;4.729368e-03;0;0;0;1.321669e-02;4.254410e+00;1.573675e+01;2.472559e-01;-9.905969e-01;-3.671786e+00;-2.527798e+00;-6.080397e-01;2.555936e+00;1.290607e+00;0;0;0;0;-1.630072e+00;-2.391581e+00;3.364001e+00;1.310075e-02;4.792441e+01;2.955714e-02;4.251068e+02;1.997232e-01;1.445539e+03;1.332432e-01;-1.761096e+02;-3.488441e-01;1.343995e+03;1.466722e-01;1.273311e+03;3.239718e-02;-1.809548e+02;-2.716814e-01;2.304138e+03;8.657002e-02;9.559496e+02;6.084810e-02;-1.811011e+02;-2.716379e-01;-9.122159e+00;-6.724731e-01;1.893735e+01;3.354875e-01;4.647510e-02;1.836129e-01;-6.635912e-03;-2.285336e+00;7.441064e-02;1.662432e+00;2.103226e+01;3.493655e-01;2.013219e+00;3.310477e+00;-3.546085e+00;-5.432207e-01;2.182186e-01;2.515418e+01;-4.818476e+00;1.258651e+01;4.253685e-02;2.567923e-03;1.637538e-03;0;4;3.000000e-02;0;2.000000e-01;0;-6.771500e+01
'training-24';0.100000;2.715670e+01;2.237710e-02;2.666891e+01;2.736908e+01;2.758702e+01;9.181137e-01;2.197840e+01;3.184999e+01;1.299922e+01;0;4.645248e-01;1.197722e+00;2.470254e-02;2.578082e-02;1.227768e+00;1.203065e+00;6.122787e+00;0;2.985749e+00;0;4.448868e-01;1.227018e+00;3.118191e+01;5.881853e-01;9.790922e+00;1.217861e+00;2.845947e-01;1.327892e+01;-6.922668e+00;-1.707493e+00;1.560364e-02;5.554881e-01;7.452671e-01;9.604495e-01;4.517737e+00;1.013436e+00;5.703271e+00;6.906440e-01;5.296587e+01;7.484858e-02;6.306815e+02;2.766415e-01;1.250487e+03;1.547283e-01;-9.957738e+01;-9.788356e-01;1.718963e+03;1.817578e-01;9.141428e+02;2.897047e-01;-1.099444e+02;-7.685559e-01;2.902024e+03;1.594480e-01;9.026970e+02;1.867461e-01;-1.170232e+02;-6.637273e-01;-2.734753e+01;-4.554532e-01;3.335750e+01;3.218295e-01;7.818299e-02;2.814020e-01;-4.929704e-02;-5.860699e-01;7.931426e-01;6.385255e-01;4.391752e+01;3.455245e-01;1.737637e+01;6.364826e-01;2.245874e+00;1.742173e+00;-1.362604e+01;-8.852044e-01;-6.028607e+00;1.493761e+01;3.667733e-02;1.854565e-03;1.654031e-03;4;4;1.300000e-01;0;9.999999e-02;0;-2.342095e+01
'training-24';0.200000;2.570809e+01;7.068193e-02;2.355266e+01;2.645406e+01;2.755165e+01;3.998989e+00;2.767955e+01;2.781867e+01;2.782104e+01;0;7.819242e-01;6.197965e-01;3.716807e-01;7.962288e-01;1.249387e+00;8.777063e-01;6.428865e+00;2.035333e+00;1.611280e+01;0;7.579347e-01;6.900536e-01;4.425052e+01;2.962447e-01;7.186204e+00;2.047457e+00;4.093655e+00;1.590048e+00;4.954002e+00;5.074302e+00;2.804151e-02;6.050299e-01;9.712857e-01;7.748588e-01;4.209702e+00;8.414897e-01;8.179525e+00;5.755038e-01;4.310401e+01;2.824481e-01;7.595222e+02;2.998127e-01;1.240279e+03;1.462118e-01;-2.213034e+01;-2.119800e+00;1.806840e+03;1.647041e-01;1.065941e+03;2.882022e-01;-3.759730e+01;-1.134713e+00;2.784464e+03;1.463079e-01;1.052798e+03;3.355248e-01;-4.639180e+01;-8.774189e-01;-2.195056e+01;-5.295954e-01;3.058719e+01;2.928598e-01;5.354051e-02;6.741773e-01;-3.161901e-02;-1.019041e+00;7.894503e-01;6.460342e-01;4.548398e+01;2.611751e-01;7.478585e+00;1.999141e+00;4.295483e+00;1.531947e+00;5.015802e+00;5.114780e+00;-6.340111e+00;1.623999e+01;2.361265e-02;1.207010e-03;1.579741e-03;4;4;2.300000e-01;0;0;0;-2.240010e+01
'training-24';0.300000;2.418167e+01;5.704444e-02;2.314837e+01;2.353427e+01;2.545840e+01;2.310032e+00;1.082986e+01;0;1.418860e+01;1.201726e+01;7.064025e-01;6.338069e-01;2.548023e-01;5.607522e-01;1.249387e+00;9.945847e-01;3.288813e-01;2.215601e+00;1.611280e+01;0;5.678959e-01;8.517823e-01;4.840479e+01;8.796095e-02;-2.848776e-01;-4.496146e+01;2.527783e+00;2.960797e+00;2.044621e+01;9.599268e-01;2.593016e-02;5.798579e-01;1.178796e+00;6.967213e-01;4.676685e+00;2.559170e-01;7.979782e+00;6.567097e-01;3.556620e+01;3.134780e-01;8.456922e+02;2.075139e-01;1.290602e+03;1.578107e-01;-2.750145e+01;-1.656170e+00;1.850982e+03;1.322311e-01;1.132881e+03;2.654189e-01;-3.658331e+01;-1.189301e+00;2.806697e+03;1.413545e-01;1.148737e+03;3.181165e-01;-4.668677e+01;-8.916411e-01;-1.772832e+01;-4.798680e-01;2.852294e+01;1.801154e-01;2.241930e-02;1.794644e+00;-1.660237e-02;-1.663420e+00;6.116086e-01;7.848987e-01;4.940382e+01;5.998772e-02;-8.565835e-01;-1.542561e+01;2.406470e+00;3.296987e+00;2.076590e+01;9.840824e-01;-1.660955e+01;3.518678e+01;-4.911975e-02;-1.884123e-03;6.369245e-02;4;4;2.200000e-01;0;0;0;-2.391399e+01
'training-24';0.400000;2.329756e+01;1.054082e-02;2.304238e+01;2.336469e+01;2.354998e+01;5.076065e-01;1.082986e+01;0;6.997991e+00;6.932735e+00;2.429798e-01;8.585343e-01;4.197414e-02;1.675050e-01;4.964440e-01;4.544699e-01;-4.508048e-02;0;2.312860e+00;0;1.301834e-01;1.059885e+00;3.737944e+01;3.568202e-01;-3.092515e+00;-2.485885e+00;2.310508e+00;3.170675e+00;2.083052e+01;7.468064e-01;2.872945e-02;4.226757e-01;1.753768e+00;2.730377e-01;4.515804e+00;1.587445e-01;5.115291e+00;7.919226e-01;2.895345e+01;1.725268e-01;8.124636e+02;2.558416e-01;1.440901e+03;9.060435e-02;-1.041171e+02;-8.640220e-01;1.704479e+03;1.292070e-01;1.337325e+03;1.034149e-01;-1.084207e+02;-7.961925e-01;2.599525e+03;1.130275e-01;1.155588e+03;2.874567e-01;-1.136987e+02;-7.181395e-01;-1.311080e+01;-2.190427e-01;2.611347e+01;1.608596e-01;-7.879207e-03;-1.445082e+00;2.643331e-03;1.360888e+00;2.314175e-01;5.254191e-01;4.929250e+01;6.243492e-02;-8.841046e+00;-7.157381e-01;1.351722e+00;7.407070e+00;3.407738e+01;2.521853e-01;-1.067829e+01;2.248271e+01;1.065146e-02;-3.021786e-03;2.026171e-02;0;4;1.200000e-01;0;1.100000e-01;0;-3.846232e+01
'training-24';0.500000;2.353302e+01;9.744136e-04;2.351631e+01;2.353427e+01;2.354998e+01;3.367615e-02;0;0;-1.870918e-02;0;6.539231e-02;8.115672e-01;3.706539e-02;4.061353e-02;7.299151e-02;3.592613e-02;-3.008411e-02;0;1.098385e+00;0;2.066293e-02;1.400972e+00;2.428208e+01;4.303127e-01;6.812497e-01;4.322106e+00;7.733689e-01;4.561785e+00;8.551916e+00;8.110134e-01;2.037195e-02;3.358157e-02;1.554013e+00;5.236323e-01;5.203763e+00;1.550019e-02;6.265321e+00;3.757705e-01;3.573252e+01;2.619520e-02;9.549050e+02;2.693393e-02;1.519392e+03;1.273872e-02;-1.791613e+02;-3.012717e-01;1.800390e+03;2.257818e-02;1.303845e+03;5.220011e-03;-1.807416e+02;-2.782660e-01;2.975321e+03;3.497109e-02;1.069359e+03;2.675286e-01;-1.823643e+02;-2.527531e-01;-1.543962e+01;-1.311905e-02;3.196820e+01;1.409730e-02;-2.036040e-02;-1.191685e-01;7.201627e-04;2.499334e+00;8.002749e-02;2.356690e-01;4.799373e+01;9.014247e-03;-1.527012e+00;-1.090305e+00;-6.978711e+00;-9.085141e-02;2.399905e+01;7.348479e-02;-8.443403e+00;1.876116e+01;1.856791e-02;1.439204e-04;1.243017e-02;0;4;2.000000e-02;0;2.100000e-01;0;-5.233252e+01
